@relation test
@attribute tweet_attr string
@attribute user_attr string
@attribute timestamp_attr numeric
@attribute lat_attr real
@attribute lon_attr real
@data
"@psycochris :) vero!", "giacomosx", 1300189168000, 0.6324444591922606, 8.85158
"@caesarbros dejate de historias y deja de cambiar piezas del traje como sí fueran tazos. aburrimiento de aeropuerto!", "pepebest", 1300189170000, 0.7661924975529965, 14.396
"@victorfdp descrever um cabelo deveria te envergonhar. já que até o do alemão, você gostou.", "eduardovalim", 1300189171000, -0.3956448861500227, -46.1086
"@kirkenlove okay ill try to.", "kirkenkrissy", 1300189172000, 0.6585200319744628, -73.5081
"@captainweb c clair  ou etre sous subtance  qui fait rire", "pim", 1300189172000, 0.7724121990761282, 3.01241
"hmm, follow up begint dicht te slibben, mensen -bericht komt!! http://4sq.com/eby8kx", "misscomm", 1300189173000, 0.7913708082898858, 4.9426
"@_tristan_nl_ oké tot straks liefje. ik leg me ipod weg.", "htiskylie", 1300189173000, 0.7751474337375046, 5.89552
"nu gelooo !! rt @kemalgiffari_8: pesta janda man, ahahaha rt @imanmanzz: pesta naon? jang...rt @kemalgiffari_8: bos  http://myloc.me/ixlon", "imanmanzz", 1300189176000, -0.12014775471689751, 107.61
"i'm at geoffrey's bed (watertorstraat) http://4sq.com/ejdcbs", "ragebolgeoff", 1300189178000, 0.7859281090698044, 5.83035
"i'm at cafe zaiya (1073 6th ave, w 41st st, new york) http://4sq.com/fgdh9b", "yzasia", 1300189180000, 0.6528073645885409, -73.9907
"@nonchalantlonda sup londa", "likemikec", 1300189183000, 0.6282197340912179, -77.0232
"eu ontem fui durmit td encolhido agarrando os travesseiros", "luccianomaia", 1300189183000, -0.39206418574570806, -43.7952
"i'm at austin museum of art - laguna gloria (3809 w 35th st, austin) http://4sq.com/fuyohy", "tbg", 1300189184000, 0.5047174698890748, -97.7736
"no lifetime appointments for supreme court injustices.  no one in america has a lifetime job - why should the politically biased injustices?", "minneemousecat", 1300189185000, 0.5880746774585305, -115.014
"off to school follow me! i follow back!", "ellenshowlove", 1300189185000, 0.652200268296858, -73.8079
"@maximspiridonov ???", "shebeko", 1300189187000, 0.830483131852605, 43.5465
"@jooplammerts dat gaat denk k op het moment een beetje lastig worden met jan etc. :p", "maikelteheux", 1300189187000, 0.7857554240203329, 5.75765
"@niklasjonevrer  hahahaha", "mfrolund", 1300189187000, 0.86014618220331, 18.0626
"rt @isyaisyo: ketika anak masih kanak2,jdilah orang tua yg menjaganya. saat mereka remaja, jadilah sahabatnya, (cont) http://tl.gd/99oqaa", "tizha", 1300189187000, -0.11106254464115085, 106.874
"gud morn my other world", "neykidtruth", 1300189188000, 0.6511544652099384, -74.0972
"hah,, nih liat *nempokeunbuluidung rt @justantiezahra: @jo_zo_ne rt @mentionke: #mentionke temen kamu yang bulu idungnya banyak", "jozone", 1300189190000, -0.11816982909398542, 106.962
"badan pegel2.. http://myloc.me/ixlwm", "hifzanir", 1300189193000, -0.12075053471020725, 107.364
"sabar nardo :d rt @nardosahertian7: tai ah... http://myloc.me/ixlwp", "siahayaaudry", 1300189194000, -0.08980119655124778, 119.402
"out in the world and explore. sogndal in norway next.  @ osl oslo lufthavn gardermoen http://gowal.la/c/3leaj", "mentorguru", 1300189197000, 0.8613819079162439, 10.3286
"abisbya siapa dong!?hhert @uphaandudh: hahaa siaull aku nnya km ? rt @justlyaa: emg ada? haha! lo yaa :))rt (cont) http://tl.gd/99oqen", "justlyaa", 1300189197000, -0.1121330310869614, 106.725
"i'm at roebel nia (ruko banjar wijaya, tangerang) http://4sq.com/eytmja", "andreafelita", 1300189201000, -0.10874144007862012, 106.633
"mentionan rt @pickoneindo: #pickoneid difollback artis / mentionan sama artis http://myloc.me/ixlxi", "rhiaaiia", 1300189203000, -0.10969267245560331, 106.77
"i'm at sonda procwork (almirante barroso, 52, rio de janeiro) http://4sq.com/fpbb2u", "andremarcos", 1300189205000, -0.39206418574570806, -43.7952
"@bintangadita eeh kerjaan apa cong? akika kok nggak di kasih tau °(•??.•??)°  http://myloc.me/ixlxp", "tiaramarsya", 1300189205000, -0.13217508334933298, 110.769
"berita bahagianya jumat ini @yuli_anie_tha and i ke banjar haha ! rt @fersha_fefey: tv yg satu masih soal bom, yg ... http://tmi.me/7hr48", "abiidris", 1300189206000, -0.07282565953885897, 110.838
"estará em discussão, na visita de obama ao brasil, a nossa inclusão na vwp, lista das nações que não precisam de visto para entrar nos eua.", "idaleciojr", 1300189206000, -0.10275312540808748, -35.2912
"@iaralivelywoods pero bueno, a pensar en otra cosa, mariposa xd", "manumanyes", 1300189210000, 0.6356619982866611, -0.396896
"linda ronstadt – feels like home http://bit.ly/gsyotj #radio2 #nowplaying", "whatsonradio", 1300189211000, 0.7827743705310694, -0.146397
"tempatnya mana too?haha pak uya yaa?abs dsolo ngga ad :( rt @tinyoos http://myloc.me/ixlyf", "nathaniaratih", 1300189213000, -0.13175934518565643, 110.793
"@kingsleyyy have you ever thought of doing vlogs on the streets like ijustine or shane dawson?? lol would love it i'd you did =d", "ddlgomezcyrus", 1300189213000, 0.8007240405020986, -6.28204
"can't go back to sleep, woke up early to hit the gym but feeling hella lazy to get up....", "itsavanoelz", 1300189213000, 0.6106235256142525, -122.472
"@bovandervoort hahaha genieten ook", "klaaimeks", 1300189217000, 0.7871632752411165, 4.23345
"50.9f (feels: 50.9f) - humidity: 90% - wind: 13.0mph n - gust: 13.0mph - pressure: 1020.9mb (+0.5)  #weather www.moutoncoveweather.com", "moutoncovewx", 1300189217000, 0.48259618432934903, -94.0434
"i'm at ingenieros san mames http://4sq.com/etlsr3", "martxeextram", 1300189217000, 0.685334277541975, -2.94859
"tambah ribu nya jgn lupa yaa rt @anissafaradila: betul! +100! rt @ayurahmatia: @anissafaradila ooooh jadi @witarestine anak tetangga?", "ayurahmatia", 1300189220000, -0.12690221939746502, 112.729
"full perutlah syg :) rt @vhiasani: full apa??rt @ekiirr: full @vhiasani @nrlmutmainnah @desyadethya :) http://myloc.me/ixo5v", "ekiirr", 1300189221000, -0.09121205904470121, 119.379
"i'm at kop amok (ved vesterport 7, copenhagen) http://4sq.com/hfocpi", "denmark", 1300189224000, 0.8258375690454639, 12.5555
"geiger clicks per minute: 15 [2011-03-15 11:40:10.311055] #tehachapi #japan #fukushima", "tehachapiclicky", 1300189224000, 0.5749809901343258, -118.593
"lansing turbo nerwork (@ okemos community church) http://4sq.com/dth8dz", "pauldeuce", 1300189225000, 0.6783956335860724, -84.428
"@urasnobucho insyaallah. xde bw hp... camne nak sms?", "shazmj", 1300189225000, 0.051892199160245275, 101.49
"@hechosdehoy pues a ver si ella y el predican con l ejemplo!!!!!!!!!!!!!!!!! corrupptospp", "ensupunto", 1300189226000, 0.637055459602675, 2.65451
"@megodruadh we've also done stories about recall efforts of dems and republicans and support for @govwalker", "susankim", 1300189226000, 0.6826184611505629, -87.9724
"ik heb zojuist veronderstelt dat ik chronisch #pwwvermijdend ben", "basjman", 1300189226000, 0.7874828802163475, 4.49436
"siete una p2 di babbi", "albameccanica", 1300189226000, 0.7099445025761805, 12.1668
"@arnold11 asked them where the trophy cabinet was, they just looked at me puzzled", "pmccabe", 1300189228000, 0.8036876056557328, -2.27101
"haha iye janrt @fauzanzuhdi: sensor pake paint aja kayanya susah amat yaak haha rt @herdianaditya: okay.. rcti dan ... http://tmi.me/7hr7o", "herdianaditya", 1300189229000, -0.10816037373868188, 106.787
"@fernandomerino si si pero hay otro mas bueno. con este si leo con el otro no podia concentrarme jajajajajaja", "famadrid", 1300189230000, 0.7526321602270916, 2.3556
"tea dinner then bed time. (@ starbucks) http://4sq.com/hruvfh", "xhozt", 1300189230000, 0.5434923986563985, -96.9935
"#questionsihate 'are you really 14?!'", "joannaacampbell", 1300189234000, 0.8287524652664902, -3.21655
"http://yfrog.com/h86ypiej", "akaserious", 1300189234000, 0.8640657729725171, 30.0897
"@fleurvangelder hebben we morgen uitval??", "lisabongers", 1300189236000, 0.7851407717135945, 4.99372
"astaga gitu tuh bang randop main blkg-_- ckckckrt @boniiboon: randop marah2 tau ge. astaga *ngompor* rt (cont) http://tl.gd/99oqq0", "ollipee", 1300189236000, -0.022377092922240875, 116.806
"#banken en #verzekeraars moeten af van doorlopende provisie naar een vergoeding voor klantbehoud!", "andrewolfs", 1300189237000, 0.794994130207591, 6.40405
"just finished a class at heat studios.  it whooped my ass.", "kellyspaulding", 1300189237000, 0.5838288799402668, -78.8171
"nao sei pq,nao fiquei em casa, serio eu ia ganhar mais qq", "bruunnoeduardo", 1300189238000, -0.4454057392470602, -49.1926
"creatiemeeting! (@ these days - de witte) http://4sq.com/e2lhji", "sixandmore", 1300189238000, 0.7790513679727422, 4.30037
"citigroup: apps dev sr. programmer anlyst ( #london ) http://bit.ly/cyp48m #citijobs #it #jobs #job #tweetmyjobs", "citijobtweets", 1300189239000, 0.7825668744984515, -0.140846
"@mashina_s ?? ???? ??? ?? ?? ?????? ?? ? ???? ????? ??? ?? ???? ? ?? ???. ;) ?????? ???????. ?????? ??? ? ????? ??????????.", "nikitosital", 1300189239000, 0.8240352196034372, 37.1317
"rt @statushatigue: kenapa lo? ga suka sama gue? ya udah gih sana. http://myloc.me/ixm1j", "aryandarsya", 1300189239000, -0.10885039519430097, 106.691
"i don't want to jinx it, but the sa #proteashave recovered nicely – they are currently 192-5 after 38 overs @dccoulson", "guillum", 1300189240000, -0.5643677526457765, 18.318
"t-mobile: retail sales associate (1383 wilshire blvd,  #losangeles , ca) http://bit.ly/e2kper  #retail #jobs #job #tweetmyjobs", "tmobileretail", 1300189241000, 0.5597267033592227, -118.287
"nem acordei atrasado nao.", "alephcasara", 1300189243000, -0.2765163746151597, -48.286
"i'm at nunu home (btn tabaria d6 no 4, makassar) http://4sq.com/i4rovd", "nunuave", 1300189243000, -0.09121205904470121, 119.379
"i'm at marcus' house (29,wingli garden jalan batu lintang, kuching) http://4sq.com/gci1gs", "marcuschua", 1300189244000, 0.018369254331253762, 110.128
"my body is tired but my mind is not", "hilarylanders", 1300189245000, 0.6374509013515212, -79.9882
"show with @tiluband tonight (@ canselori ukm) http://4sq.com/holswa", "joharlucas", 1300189246000, 0.05004873682881709, 101.718
"@mirhadgerald piss :d mumumu http://myloc.me/ixm2u", "dhayuna", 1300189250000, -0.12630285168558883, 112.754
"@jordyylove #narco", "onlytreasure", 1300189253000, 0.5506920170313848, -111.944
"to longe demais... quebrada dos mano (@ sga toyota) http://4sq.com/hlu4l8", "bottazzo", 1300189253000, -0.3904579888190478, -43.1916
"uhuk rt @semilirsmlr: rmh kinclong , mobil cemerlang (• ˆ?ˆ •) mantu cager mantu cager . . http://myloc.me/ixm3n", "imdevii", 1300189255000, -0.15142195798210997, 115.174
"rt @voaislam: inilah pesan kematian dalam paket bom untuk ulil dan 412 tokoh jil http://dlvr.it/kk4cf http://myloc.me/ixm3q", "bambangwiedodo", 1300189256000, -0.10696273985795697, 106.717
"@miquelitros queremos foto del falleret!!!", "rosadeltoro", 1300189258000, 0.6357886315593502, -0.36984
"i'm at surya megah.net (ruko istana dinoyo a1-2. jl. mt haryono, malang) http://4sq.com/e50vzv", "junnned", 1300189258000, -0.1385835370549939, 112.578
"iyonoo situ kan sama kyk sini,ilmunya tinggi....rt @dodytcha: koyo aku brati.. ;p rt @allinadevi: kunci hidup ... http://tmi.me/7hrcd", "allinadevi", 1300189259000, -0.10823706099650833, 106.758
"@suuspenninkhof genomen ja;p ik was ziek :)", "thyrafct", 1300189260000, 0.7900598088465868, 6.70196
"lookin 4 dvds ^^ (@ mediamarkt) http://4sq.com/fhoenl", "djbiohazard", 1300189260000, 0.8019268497458836, 6.99273
"i'm up... -___-", "hhhlizzy", 1300189262000, 0.5597267033592227, -118.287
"dinner before work out (@ syed bistro w/ @vindersingh) http://4sq.com/ev7n9w", "khiromar", 1300189263000, 0.05416159319433821, 101.6
"i got a boner 4 dev ugh", "jolovesrae", 1300189263000, 0.5385590631806548, -117.227
"semacam ngantriiiii blt yaa.. *sssshh..fuuuh* (@ langit musik telkomsel w/ @pewwe) http://4sq.com/f9qmsb", "tiwichubby", 1300189264000, -0.10918506204918806, 106.792
"@swearimnotpaul these update are excellent. stuck in work with no access to the internet so thanks a million. go @irelandcricket", "therocketncw", 1300189337000, 0.7910100085267631, -9.36682
"@_gudboygnebadd_ hell naw. that's only once a year lol", "darknluvely", 1300189265000, 0.5538566534443865, -84.5356
"dear premenstrual syndrome, we really dislike you.. sincerely me and my pants!!!", "pulabgirl", 1300189265000, 0.6420278668122582, -75.2513
"i'm at braga city walk (jl. braga, bandung) http://4sq.com/gtc1xa", "lukmaaann", 1300189268000, -0.1204322548921384, 107.609
"tidak bisa membayangkan wajahmu tnpa poni mbak.. =='a rt @nandamegumi_: motong poni tanpa kaca... ide buruk. #menyesal", "kyoruund", 1300189268000, -0.1331197812460007, 111.502
"to indo embora (h) nada cm passar mal! merda", "oimaju", 1300189270000, -0.39596545270035366, -47.0287
"@joostborneman wanneer is dat?", "dennisfct", 1300189270000, 0.7900598088465868, 6.70196
"[1] sc medical - trouble breathing eglinton ave b/w birchmount rd & massey creek pumper-232 [222]", "tofire", 1300189275000, 0.691177619788716, -79.3028
"i just ousted @glowstars as the mayor of broadgate square on @foursquare! http://4sq.com/d6lgf8", "salimfadhley", 1300189275000, 0.782828685560368, -0.080775
"tengo clase dentro de una hora 20 minutos! y apenas desperté! mal inicio de semana!", "imarcs", 1300189276000, 0.33223356309443214, -99.1283
"i'm at gletschergarten (denkmalstrasse 4, luzern) http://4sq.com/etrb5j", "tmodell", 1300189291000, 0.7309191011132755, 8.12708
"#obercunnersdorf bei #dresden angebot: arte für büros ihrer firma für z.b. 440,00 eur (zeigen sie profi..)  http://b4event.de/ku5613/a", "beventsachsen", 1300189277000, 0.7772755402535156, 14.592
"@deniqbalteruna follow &gt; om @haspahani , ini om goenawan mohd nya batam", "ammarsatria", 1300189278000, 0.01794730442829786, 103.886
"uploading photo on twitter see if it posts.......i'm bored hu??? wide awkward awake...20 mln.until ktla news...grrrrr http://t.co/gqxthul", "ozolicious", 1300189278000, 0.5574611653335805, -118.112
"eh itu di metro tv ada bom apaan ? asli ga ngerti bisa ada bom di dalem buku. bisa2 bulan depan ada bom di bill credit card ?", "adjiedewangga", 1300189278000, -0.11352592567682018, 106.895
"my fav celebs at the moment are justin, jaden and selena. i love them.", "beliebersmtl", 1300189280000, 0.7120076454710845, -73.9986
"a-2  (negro) #barcelona #a2 #abrera #trafico km.584.0-577.0 http://bit.ly/ebszs7", "tuitraficofeed", 1300189283000, 0.6625546730131471, 1.85438
"@pirrni lha kagak tau jugga? hahahaha, itu lho say bom yg di tangan polisi trus meledak gw pengen liat deh ya video nya", "dynnaaa", 1300189283000, -0.1357949453096405, 110.37
"again short term memory! http://myloc.me/ixlxw", "iranitaastriani", 1300189289000, -0.10918506204918806, 106.792
"if your dog (or your kid) is acting up a bit more than usual, rid your home of any processed treats! sugar&artifical ingredients are no-nos.", "jeannieod", 1300189289000, 0.6280336991855917, -77.0344
"@judithripolles happy judith´s day!! :d", "pablopitarch", 1300189290000, 0.6483019754191327, -0.21506
"good morning sir!! @dlamarmua im up mad early... i want some pancakes!!", "junostyles", 1300189290000, 0.537370245907151, -93.755
"aihhh situ dimanaa?? rt @aimecibo: @dmamoz deket dong kita! :d http://myloc.me/ixm85", "dmamoz", 1300189294000, -0.11016088919515492, 106.812
"used car recently added: #hyundai #santa-fe only £3542 http://bit.ly/fu7rxx http://twitpic.com/49p0sg", "atuksuvs", 1300189294000, 0.7998439163017398, -1.26007
"gkbsa brenti ngakak liat marioo..'wtf'*melotot* @jessy_yulyanti. http://myloc.me/ixm8i", "cynkeylovefa", 1300189296000, -0.10748851989230679, 106.827
"aish, kenapa lg sayang?rt @egginaabyl: @ranatiaa mulai lagi kan del gua di marahin !! t*k !! http://myloc.me/ixm6p", "ranatiaa", 1300189297000, -0.1154163450893522, 106.795
"@krevetina ??????!", "xlittlemonstr", 1300189303000, 0.8240352196034372, 37.1317
"becoming an expert in your passion can bring you lots of success...", "barchinski", 1300189305000, 0.6435106404055432, -75.2988
"@chrisproper lieffff zo'n broer", "gaituutepe", 1300189307000, 0.7863671626430595, 5.11408
"entar beben dibawa ksitu ya sama cece :drt @gabrielloolivia: kebatam dong bben hehe :) rt @callisttabben: ahhhhh cece kangen banget ama bubu", "callisttabben", 1300189381000, 0.06284782886161588, 98.6688
"bon ap :)", "tistel", 1300189309000, 0.7737473517650133, 2.48832
"got a computer virus? need to back-up your data? need to set-up a home network? i can help! http://bit.ly/dn8r1v", "tad", 1300189310000, 0.5576741181318499, -84.6168
"excellent service by the staffs, especially thoughtful when dealing with young kids! really appreciate it. http://4sq.com/h9eqyf", "mythinkerbell", 1300189311000, 0.053784632054387, 101.493
"sleep is overrated.", "kristinmargaret", 1300189311000, 0.6419984644804774, -75.209
"@mme_g and happy birthday! was just about to on facebook, and realised there'd be little point. #twitterrulesfacebookdrools", "stukulele", 1300189312000, 0.782278838526441, -3.76964
"just got off tha phone with my sassster tilah fonoti:) i miss her lots! we talked for over an hour! i love our convos. lol- love you sis!", "waianaebadboy", 1300189314000, 0.36409990070915954, -158.282
"eh, menyampah plak aku ngan ko ni lah. tweet ko suma mengada2. suma gila glamer!!! http://myloc.me/ixmau", "emmasherrina", 1300189317000, 0.054948262009557235, 101.731
"agora eu vou exorcizar esse regueiro que baixou em mim.", "coramade", 1300189317000, -0.39206418574570806, -43.7952
"i'm at kost ??(•ˆ?ˆ?????•) (seturan, jl.raya seturan 168, depok) http://4sq.com/eqvbqh", "niesafebriana", 1300189321000, -0.1357949453096405, 110.37
"@kerrijack just make sure you breathe through you mouth and you'll be fine.", "jamesmcmanners", 1300189321000, 0.5701774376232844, -92.3582
"si kacang atom garuda mba..hahaa rt @pincesreny: @iisbaedlowie emg sapa yang nyuruh ngegendutin badan lg is? http://myloc.me/ixmbp", "iisbaedlowie", 1300189329000, -0.13567753145633127, 110.368
"haha derita lo man :p :)). rt @tarriendudd: kebiasaan ngomong gue-lo sama @se_letha @jeeciccut febrimaharani , (cont) http://tl.gd/99orl0", "febrimaharani", 1300189329000, -0.12721262121962013, 112.683
"miss rt @rifkysatyadharm: baku dong? rt @dheahaqkin: rindu rt @rifkysatyadharm: kalo kata kangen itu dianggep ... http://tmi.me/7hrnz", "dheahaqkin", 1300189333000, -0.10885039519430097, 106.691
"@lissetbarrera xd si ya mejor duermete!! apenas es martes!! !! ^•^", "noumak", 1300189334000, 0.33046498953645015, -99.2059
"i'm at decathlon forum http://4sq.com/hgitqw", "xafbcn", 1300189338000, 0.661454556670133, 2.20619
"insyaallah ti..hahahart @attikusmianti: kawin nov !ahahahahaha rt @nova_linda: 2013 http://myloc.me/ixlmv http://myloc.me/ixmcd", "novalinda", 1300189338000, -0.10837396133212791, 106.909
"doing the same thing i did yesterday. #livejasmin 9-2 then #camwhores 2-3 then #mfc 4-9 or 7-10 depends on if i cook dinner tonight", "tinydanaleigh", 1300189340000, 0.6545046314165156, -73.8678
"emang lg dmn say?rt @haeahmad: sini atuh ketemuan ;) rt @sarah_tristanti: gemes ih pengen nyubit pipinya ;) rt haeahmad: iyaa say ;) hihi rt", "sarahtristanti", 1300189342000, -0.12072956704043612, 107.657
"apres avoir acheter un sandwish chez paul, je vais au cine voir paul!", "magikdriks", 1300189344000, 0.7409675343430648, 1.87585
"perfect storm being derailed by evil dictators and monarchs? http://buswk.co/h6hb9x #glennbeck #tcot", "carterfliptme", 1300189347000, 0.6522267646549214, -74.0086
"bagus bagus!!!?(?_?'!)???  rt @detikcom: waduh! harga pertamax tembus rp 8.700/liter... http://de.tk/lo17p via @detikfinance", "himsaanggara", 1300189347000, -0.10969267245560331, 106.77
"??? ?????????? ??????? ???? ? ????????? ??????. ??", "arkleo", 1300189350000, 0.8040250212418301, 9.78059
"early lunch #win", "nathorpe", 1300189350000, 0.7897044639374445, 0.068616
"neleg setum rt @soalsunda:  aduuuh beuteung mules kieu, jigana mah gara-gara kamari _____  #soalsunda http://myloc.me/ixmez", "triesguitars", 1300189353000, -0.12072956704043612, 107.657
"makan telat terus nih..rt @astrid_angelika: maag'nya kambuh ka...rt @samsonzzz: sakit apa nih?? http://myloc.me/ixmes", "samsonzzz", 1300189355000, -0.15142195798210997, 115.174
"i'm at octavio café (av. brg. faria lima 2996, r. lício nogueira, são paulo) http://4sq.com/idj2j1", "katiaweb", 1300189358000, -0.40687695686431635, -46.826
"straks uurtje pauze, gezellig broodje eten met leooo!", "meryrensen", 1300189359000, 0.7912320748711752, 6.14411
"@bintangadita ooh iyaa cong lupa akika deeh, zzzz males sekali ya cong kuliah itu  http://myloc.me/ixmfu", "tiaramarsya", 1300189359000, -0.13175934518565643, 110.793
"#nowplaying wedding daze.. funny movie. watched spread before.", "soysawce", 1300189359000, 0.7065388339329953, -93.0906
"di goa aja sono looo... rt @radenmasdimas: mending idup sendiri dari pada idup barng2 tapi pada kgak ngarti http://myloc.me/ixmft", "ivantantyo", 1300189360000, -0.11196167728198222, 106.822
"used car recently added: #kia #carens only £10499 http://bit.ly/epsw0u http://twitpic.com/49p11a", "atukmpvs", 1300189361000, 0.7987237317701309, -1.34459
"waktunya menghafal !!!", "wildanbaihaqie", 1300189362000, -0.11992874027954371, 107.49
"at the court house in this long ass line!! in my sweats n my parking meeter is only ring held until 9:00 fml i hope this is fast", "femzz", 1300189363000, 0.5838288799402668, -78.8171
